id,snapshot_id,keyword,col,table
8976063722004939724,2, flexibility,Answer,conversation
1355323682998235982,7, readability,Answer,conversation
-2384279384239685347,5, readability,Answer,conversation
-2384279384239685347,5, maintainability,Answer,conversation
-8175721842430283022,5, long method,Prompt,conversation
-3481148751896853705,8, performance,Answer,conversation
-3481148751896853705,8, readability,Answer,conversation
-3481148751896853705,8, maintainability,Answer,conversation
-6547457719575534500,2, functionality,Prompt,conversation
-6547457719575534500,2, functionality,Answer,conversation
-6547457719575534500,2,design size,Answer,conversation
-6547457719575534500,2, maintainability,Answer,conversation
-3331411838026498204,3, performance,Answer,conversation
-2156514066249739322,7, long method,Prompt,conversation
-2297839066780057933,8, data class,Prompt,conversation
7135743969773030713,3, simplicity,ListOfCode,conversation
8373115472309336439,9, functionality,Answer,conversation
8120136476571254633,5, long method,Prompt,conversation
-940672757436841088,7, long method,Prompt,conversation
-940672757436841088,7, performance,Answer,conversation
-189305738905636157,5, dead code,Prompt,conversation
656681019102851553,8, simplicity,Answer,conversation
-609466906104251036,7, functionality,Answer,conversation
-609466906104251036,7, data class,Answer,conversation
-8345462584760369584,2,design size,Answer,conversation
-4062503229119622833,3, functionality,Answer,conversation
-4062503229119622833,3, efficiency,Answer,conversation
1561634223229334088,1, functionality,Answer,conversation
886683568894146144,7, accuracy,Prompt,conversation
-2487243058082028039,2, functionality,Prompt,conversation
-4904728546800782165,8, functionality,Answer,conversation
-4904728546800782165,8, usability,Answer,conversation
480322437261345611,9, functionality,Answer,conversation
-7787611934242128728,9, data class,Prompt,conversation
-7787611934242128728,9, stability,Prompt,conversation
-7787611934242128728,9, simplicity,Prompt,conversation
-7787611934242128728,9, functionality,Answer,conversation
-7787611934242128728,9, maintainability,Answer,conversation
-7617124621332237593,7, functionality,Answer,conversation
-6644997202743643086,7, functionality,Answer,conversation
337440678214657970,7, performance,Answer,conversation
337440678214657970,7, long method,Answer,conversation
337440678214657970,7, accuracy,Answer,conversation
337440678214657970,7, accuracy,ListOfCode,conversation
-4855189887645733394,8, readability,Answer,conversation
-4855189887645733394,8, maintainability,Answer,conversation
4205840365354586058,7, performance,Answer,conversation
4431366610698969537,9, performance,Answer,conversation
4555102196594237916,8, functionality,Answer,conversation
4555102196594237916,8, readability,Answer,conversation
5431898213748170825,5, long method,Prompt,conversation
-1818712680932603269,8, data class,Prompt,conversation
6837801589481586775,5, functionality,Prompt,conversation
6837801589481586775,5, functionality,Answer,conversation
6938556762311730280,2, functionality,Answer,conversation
-919151336077062947,8, functionality,Answer,conversation
-5540929928540389182,9, functionality,Prompt,conversation
-5540929928540389182,9, functionality,Answer,conversation
-5540929928540389182,9, correctness,Answer,conversation
1416294807968584896,7, efficiency,Answer,conversation
770406684167315692,9, correctness,Answer,conversation
-4116176700757824133,7, robustness,Answer,conversation
6033884894293007290,5, long method,Prompt,conversation
-1320150441929715683,8, switch statement,Answer,conversation
4936673838646890473,5, readability,Answer,conversation
4936673838646890473,5, readability,ListOfCode,conversation
-7300133536223372357,9, stability,Prompt,conversation
-7558069914532072895,7, efficiency,Answer,conversation
7681001531479069239,9, data class,Answer,conversation
6825972346993275851,9, data class,Answer,conversation
-3378678854496988631,5, functionality,Prompt,conversation
-3378678854496988631,5, functionality,ListOfCode,conversation
-2743429465140173860,3, performance,Answer,conversation
-8240053797137535645,3, data class,Answer,conversation
1686748490803798527,7, performance,Answer,conversation
8564061156564550438,2,complexity,Answer,conversation
8564061156564550438,2, flexibility,Answer,conversation
8564061156564550438,2, simplicity,Answer,conversation
944282263517165660,3,complexity,Answer,conversation
-8325350923541779275,7, long method,Prompt,conversation
5013788017698152281,9, readability,Answer,conversation
5081955116587755999,2, functionality,Answer,conversation
5081955116587755999,2, performance,Answer,conversation
5081955116587755999,2, flexibility,Answer,conversation
5313470320091749219,9, readability,Answer,conversation
5313470320091749219,9, flexibility,Answer,conversation
-4708453532786736821,7, performance,Answer,conversation
8113054092168918487,5, performance,ListOfCode,conversation
-1879813876682101747,5, long method,Prompt,conversation
-2476352228870570170,7, performance,Answer,conversation
8571716317499756650,3, performance,Answer,conversation
4386856896913394101,5, long method,Prompt,conversation
5423594599201023672,9, compatibility,Answer,conversation
-2288946622918831968,2, performance,Answer,conversation
-3275341550343276496,8, readability,Prompt,conversation
-3275341550343276496,8, readability,Answer,conversation
-3275341550343276496,8, maintainability,Answer,conversation
5816680865340841908,7, performance,Answer,conversation
-7970704283112840371,7, data class,Prompt,conversation
-3152822253022920986,8, functionality,Answer,conversation
4328246781610461467,8, performance,Answer,conversation
4328246781610461467,8, compatibility,Answer,conversation
-531183676480653471,5, functionality,Answer,conversation
-531183676480653471,5, data class,Answer,conversation
2370360006647067468,9, functionality,Answer,conversation
-8067286595913613258,5, long method,Prompt,conversation
-3317216294660395972,8, functionality,Answer,conversation
-3317216294660395972,8, stability,Answer,conversation
-4520003773731627552,4, data class,Prompt,conversation
-4520003773731627552,4, data class,ListOfCode,conversation
-8855546689068592479,8, performance,Answer,conversation
-8855546689068592479,8,complexity,Answer,conversation
-3093435941901776045,4, compatibility,Prompt,conversation
-2897389099178021858,4, efficiency,Answer,conversation
2241228758742836922,4, compatibility,Answer,conversation
1045714430322348286,6, performance,Prompt,conversation
1045714430322348286,6, performance,Answer,conversation
1045714430322348286,6, accuracy,Answer,conversation
-1326274727182619299,8, functionality,Answer,conversation
-1326274727182619299,8, performance,Answer,conversation
-1326274727182619299,8,complexity,Answer,conversation
-4339791446017684176,8,composition,Prompt,conversation
3930937880858533214,9, performance,Answer,conversation
3930937880858533214,9, compatibility,Answer,conversation
-6817690865690805767,7, robustness,Answer,conversation
1436080279280187461,8, functionality,Answer,conversation
-3789203014882208815,8, productivity,Answer,conversation
7273141384180667827,8, performance,Answer,conversation
7273141384180667827,8, long method,Answer,conversation
6275302106088386180,9, accuracy,Prompt,conversation
6275302106088386180,9, accuracy,Answer,conversation
-7136279339195570930,4, functionality,Answer,conversation
-7136279339195570930,4, performance,Answer,conversation
-7136279339195570930,4, flexibility,Answer,conversation
-7556791102354743417,8, performance,Answer,conversation
-7556791102354743417,8, productivity,Answer,conversation
-651795093216301208,4, efficiency,Answer,conversation
2949398783193214178,7,complexity,Answer,conversation
-5273896860208330177,6, performance,Answer,conversation
-5273896860208330177,6,complexity,Answer,conversation
-5273896860208330177,6, accuracy,Answer,conversation
-4129511362950381563,8, performance,Prompt,conversation
-4129511362950381563,8, performance,Answer,conversation
-4129511362950381563,8,complexity,Answer,conversation
-4129511362950381563,8,design size,Answer,conversation
4729354145260522361,6, functionality,Answer,conversation
4729354145260522361,6, correctness,Answer,conversation
8342011816728583160,8, accuracy,Answer,conversation
8108020153238989551,4,complexity,Answer,conversation
-692785760723785355,8, performance,Answer,conversation
-692785760723785355,8,complexity,Answer,conversation
354177535357467826,6, data class,Prompt,conversation
6945010294226981731,9, performance,Answer,conversation
-3932505890077934554,8, performance,Prompt,conversation
-3932505890077934554,8, performance,Answer,conversation
3249014798267965623,7,complexity,Answer,conversation
-3174424567282768482,8,composition,Answer,conversation
-3993536876521036666,4,complexity,Answer,conversation
-4668676189155881670,4, long method,Answer,conversation
5367907528159031437,4, data class,ListOfCode,conversation
437889853786072089,6, reliability,Answer,conversation
-5472174977023761765,8, productivity,Answer,conversation
-9171406985107980481,4, data class,Prompt,conversation
-9171406985107980481,4, data class,Answer,conversation
-8883191610089868699,8,composition,Prompt,conversation
780709920991010397,8, functionality,Answer,conversation
5431177501381806743,4, performance,Answer,conversation
1943455392515461642,7, flexibility,Answer,conversation
1943455392515461642,7, efficiency,Answer,conversation
2370360006647067468,6, functionality,Answer,conversation
-1567567766117605335,3, data class,Prompt,conversation
7034146817560153030,7,complexity,Answer,conversation
140953171743287283,8, performance,Prompt,conversation
8543879514270599930,8, performance,Prompt,conversation
8543879514270599930,8,complexity,Prompt,conversation
7122110420348892412,8, performance,Prompt,conversation
7122110420348892412,8, performance,Answer,conversation
6508247674698445043,8, functionality,Answer,conversation
6508247674698445043,8,complexity,Answer,conversation
3979772907166197390,4, long method,Answer,conversation
456995002913125783,8, efficiency,Prompt,conversation
456995002913125783,8, performance,Answer,conversation
456995002913125783,8, efficiency,Answer,conversation
456995002913125783,8, scalability,Answer,conversation
5313470320091749219,6, readability,Answer,conversation
5313470320091749219,6, flexibility,Answer,conversation
1886206372313453808,8, functionality,Answer,conversation
-3909919406391650863,8, performance,Answer,conversation
-3909919406391650863,8, readability,Answer,conversation
-1004238548293944982,4, functionality,Answer,conversation
3936179044134740166,4, performance,Answer,conversation
3936179044134740166,4, effectiveness,Answer,conversation
8058771062096841515,4, data class,Answer,conversation
8058771062096841515,4, accuracy,Answer,conversation
